Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
HERKIMER,Pharmaceutical and Medicine Manufacturing,102107.00,23201913254,2019-05-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,110339.00,23201923254,2019-08-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,88820.00,23201933254,2019-11-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,73776.00,23201943254,2019-02-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,67926.00,23202013254,2020-05-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,55827.00,23202023254,2020-08-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,72738.00,23202033254,2020-11-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,60676.00,23202043254,2020-02-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,60430.00,23202113254,2021-05-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,70175.00,23202123254,2021-08-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,53760.00,23202133254,2021-11-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,51811.00,23202143254,2021-02-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,68014.00,23202213254,2022-05-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,77751.00,23202223254,2022-08-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,85104.00,23202233254,2022-11-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,70910.00,23202243254,2022-02-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,65048.00,23202313254,2023-05-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,88539.00,23202323254,2023-08-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,105461.00,23202333254,2023-11-01
HERKIMER,Pharmaceutical and Medicine Manufacturing,76885.00,23202343254,2023-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,115571.00,24201413254,2014-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,92160.00,24201423254,2014-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,84464.00,24201433254,2014-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,41799.00,24201443254,2014-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,128772.00,24201513254,2015-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,85567.00,24201523254,2015-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,76793.00,24201533254,2015-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,77002.00,24201543254,2015-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,286448.00,24201613254,2016-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,206615.00,24201623254,2016-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,177313.00,24201633254,2016-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,195584.00,24201643254,2016-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,275965.00,24201713254,2017-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,257565.00,24201723254,2017-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,239423.00,24201733254,2017-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,197412.00,24201743254,2017-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,249732.00,24201813254,2018-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,216487.00,24201823254,2018-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,201655.00,24201833254,2018-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,148946.00,24201843254,2018-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,242555.00,24201913254,2019-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,248254.00,24201923254,2019-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,229040.00,24201933254,2019-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,104378.00,24201943254,2019-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,167320.00,24202013254,2020-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,128590.00,24202023254,2020-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,105116.00,24202033254,2020-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,119076.00,24202043254,2020-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,136024.00,24202113254,2021-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,108993.00,24202123254,2021-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,114800.00,24202133254,2021-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,90457.00,24202143254,2021-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,70560.00,24202213254,2022-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,85972.00,24202223254,2022-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,83429.00,24202233254,2022-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,77724.00,24202243254,2022-02-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,74719.00,24202313254,2023-05-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,95489.00,24202323254,2023-08-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,111840.00,24202333254,2023-11-01
JEFFERSON,Pharmaceutical and Medicine Manufacturing,90536.00,24202343254,2023-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,5167.00,25201413254,2014-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,3903.00,25201423254,2014-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,2834.00,25201433254,2014-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,4452.00,25201443254,2014-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,8167.00,25201513254,2015-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,10849.00,25201523254,2015-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,4073.00,25201533254,2015-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,37638.00,25201543254,2015-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,99858.00,25201613254,2016-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,74390.00,25201623254,2016-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,32688.00,25201633254,2016-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,58693.00,25201643254,2016-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,81832.00,25201713254,2017-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,37417.00,25201723254,2017-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,67766.00,25201733254,2017-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,38997.00,25201743254,2017-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,87304.00,25201813254,2018-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,67415.00,25201823254,2018-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,51986.00,25201833254,2018-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,34073.00,25201843254,2018-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,113781.00,25201913254,2019-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,85973.00,25201923254,2019-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,57426.00,25201933254,2019-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,16274.00,25201943254,2019-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,31719.00,25202013254,2020-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,26075.00,25202023254,2020-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,22232.00,25202033254,2020-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,14987.00,25202043254,2020-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,35596.00,25202113254,2021-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,25618.00,25202123254,2021-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,21777.00,25202133254,2021-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,22131.00,25202143254,2021-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,26426.00,25202213254,2022-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,24992.00,25202223254,2022-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,24330.00,25202233254,2022-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,14306.00,25202243254,2022-02-01
LEWIS,Pharmaceutical and Medicine Manufacturing,20756.00,25202313254,2023-05-01
LEWIS,Pharmaceutical and Medicine Manufacturing,24305.00,25202323254,2023-08-01
LEWIS,Pharmaceutical and Medicine Manufacturing,25840.00,25202333254,2023-11-01
LEWIS,Pharmaceutical and Medicine Manufacturing,25254.00,25202343254,2023-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,88128.00,26201413254,2014-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,68205.00,26201423254,2014-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,65267.00,26201433254,2014-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,34358.00,26201443254,2014-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,82813.00,26201513254,2015-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,72286.00,26201523254,2015-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,50851.00,26201533254,2015-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,51704.00,26201543254,2015-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,147467.00,26201613254,2016-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,148923.00,26201623254,2016-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,108069.00,26201633254,2016-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,99773.00,26201643254,2016-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,168885.00,26201713254,2017-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,134656.00,26201723254,2017-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,140830.00,26201733254,2017-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,96579.00,26201743254,2017-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,167459.00,26201813254,2018-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,149902.00,26201823254,2018-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,158005.00,26201833254,2018-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,117569.00,26201843254,2018-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,185890.00,26201913254,2019-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,183182.00,26201923254,2019-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,184158.00,26201933254,2019-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,72884.00,26201943254,2019-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,146574.00,26202013254,2020-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,142953.00,26202023254,2020-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,146375.00,26202033254,2020-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,98114.00,26202043254,2020-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,149605.00,26202113254,2021-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,150598.00,26202123254,2021-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,96982.00,26202133254,2021-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,81748.00,26202143254,2021-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,114695.00,26202213254,2022-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,108951.00,26202223254,2022-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,113187.00,26202233254,2022-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,86507.00,26202243254,2022-02-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,85094.00,26202313254,2023-05-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,126866.00,26202323254,2023-08-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,171452.00,26202333254,2023-11-01
LIVINGSTON,Pharmaceutical and Medicine Manufacturing,103596.00,26202343254,2023-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,86880.00,27201413254,2014-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,57124.00,27201423254,2014-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,51297.00,27201433254,2014-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,47003.00,27201443254,2014-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,68533.00,27201513254,2015-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,60360.00,27201523254,2015-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,47138.00,27201533254,2015-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,176343.00,27201543254,2015-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,214155.00,27201613254,2016-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,195882.00,27201623254,2016-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,161930.00,27201633254,2016-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,185334.00,27201643254,2016-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,250928.00,27201713254,2017-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,195737.00,27201723254,2017-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,167652.00,27201733254,2017-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,168503.00,27201743254,2017-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,164854.00,27201813254,2018-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,205302.00,27201823254,2018-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,168767.00,27201833254,2018-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,164385.00,27201843254,2018-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,232598.00,27201913254,2019-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,228154.00,27201923254,2019-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,170825.00,27201933254,2019-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,100367.00,27201943254,2019-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,109789.00,27202013254,2020-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,113772.00,27202023254,2020-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,102083.00,27202033254,2020-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,97129.00,27202043254,2020-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,149626.00,27202113254,2021-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,172392.00,27202123254,2021-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,116316.00,27202133254,2021-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,71566.00,27202143254,2021-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,85419.00,27202213254,2022-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,92190.00,27202223254,2022-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,103462.00,27202233254,2022-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,82122.00,27202243254,2022-02-01
MADISON,Pharmaceutical and Medicine Manufacturing,80676.00,27202313254,2023-05-01
MADISON,Pharmaceutical and Medicine Manufacturing,102121.00,27202323254,2023-08-01
MADISON,Pharmaceutical and Medicine Manufacturing,116466.00,27202333254,2023-11-01
MADISON,Pharmaceutical and Medicine Manufacturing,92343.00,27202343254,2023-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1652778.00,28201413254,2014-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1284237.00,28201423254,2014-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,929433.00,28201433254,2014-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,1123757.00,28201443254,2014-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1172002.00,28201513254,2015-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,419471.00,28201523254,2015-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,1796739.00,28201533254,2015-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,576220.00,28201543254,2015-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1058214.00,28201613254,2016-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,2173884.00,28201623254,2016-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,2345255.00,28201633254,2016-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,1421478.00,28201643254,2016-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,2670271.00,28201713254,2017-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,3929631.00,28201723254,2017-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,4603805.00,28201733254,2017-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,3684850.00,28201743254,2017-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,2480537.00,28201813254,2018-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1893008.00,28201823254,2018-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,1644086.00,28201833254,2018-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,1642051.00,28201843254,2018-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1735872.00,28201913254,2019-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1920241.00,28201923254,2019-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,1846498.00,28201933254,2019-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,1201116.00,28201943254,2019-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1155797.00,28202013254,2020-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1444057.00,28202023254,2020-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,1995136.00,28202033254,2020-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,1988512.00,28202043254,2020-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,3067995.00,28202113254,2021-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1997416.00,28202123254,2021-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,1212297.00,28202133254,2021-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,1634371.00,28202143254,2021-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1419352.00,28202213254,2022-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1535337.00,28202223254,2022-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,1608993.00,28202233254,2022-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,923072.00,28202243254,2022-02-01
MONROE,Pharmaceutical and Medicine Manufacturing,1059418.00,28202313254,2023-05-01
MONROE,Pharmaceutical and Medicine Manufacturing,1988092.00,28202323254,2023-08-01
MONROE,Pharmaceutical and Medicine Manufacturing,2177342.00,28202333254,2023-11-01
MONROE,Pharmaceutical and Medicine Manufacturing,6270252.00,28202343254,2023-02-01
MONTGOMERY,Pharmaceutical and Medicine Manufacturing,24086.00,29201413254,2014-05-01
MONTGOMERY,Pharmaceutical and Medicine Manufacturing,14624.00,29201423254,2014-08-01
MONTGOMERY,Pharmaceutical and Medicine Manufacturing,20324.00,29201433254,2014-11-01
MONTGOMERY,Pharmaceutical and Medicine Manufacturing,18402.00,29201443254,2014-02-01
MONTGOMERY,Pharmaceutical and Medicine Manufacturing,51034.00,29201513254,2015-05-01
MONTGOMERY,Pharmaceutical and Medicine Manufacturing,32608.00,29201523254,2015-08-01
