Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
HERKIMER,Medical Equipment and Supplies Manufacturing,66916.00,23202213391,2022-05-01
HERKIMER,Medical Equipment and Supplies Manufacturing,64351.00,23202223391,2022-08-01
HERKIMER,Medical Equipment and Supplies Manufacturing,113797.00,23202233391,2022-11-01
HERKIMER,Medical Equipment and Supplies Manufacturing,64075.00,23202243391,2022-02-01
HERKIMER,Medical Equipment and Supplies Manufacturing,44677.00,23202313391,2023-05-01
HERKIMER,Medical Equipment and Supplies Manufacturing,68195.00,23202323391,2023-08-01
HERKIMER,Medical Equipment and Supplies Manufacturing,113346.00,23202333391,2023-11-01
HERKIMER,Medical Equipment and Supplies Manufacturing,72459.00,23202343391,2023-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,177715.00,24201413391,2014-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,170108.00,24201423391,2014-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,178375.00,24201433391,2014-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,194556.00,24201443391,2014-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,267824.00,24201513391,2015-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,274840.00,24201523391,2015-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,163294.00,24201533391,2015-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,179741.00,24201543391,2015-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,571530.00,24201613391,2016-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,225515.00,24201623391,2016-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,179908.00,24201633391,2016-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,294744.00,24201643391,2016-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,265471.00,24201713391,2017-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,280984.00,24201723391,2017-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,423670.00,24201733391,2017-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,207073.00,24201743391,2017-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,329272.00,24201813391,2018-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,328723.00,24201823391,2018-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,358852.00,24201833391,2018-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,305099.00,24201843391,2018-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,439974.00,24201913391,2019-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,472158.00,24201923391,2019-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,335156.00,24201933391,2019-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,610000.00,24201943391,2019-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,412148.00,24202013391,2020-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,485730.00,24202023391,2020-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,381569.00,24202033391,2020-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,444502.00,24202043391,2020-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,311413.00,24202113391,2021-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,590853.00,24202123391,2021-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,444798.00,24202133391,2021-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,370816.00,24202143391,2021-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,415645.00,24202213391,2022-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,302005.00,24202223391,2022-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,453262.00,24202233391,2022-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,322119.00,24202243391,2022-02-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,478674.00,24202313391,2023-05-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,326083.00,24202323391,2023-08-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,347816.00,24202333391,2023-11-01
JEFFERSON,Medical Equipment and Supplies Manufacturing,373258.00,24202343391,2023-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,23232.00,25201413391,2014-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,22415.00,25201423391,2014-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,26776.00,25201433391,2014-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,19469.00,25201443391,2014-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,21197.00,25201513391,2015-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,20737.00,25201523391,2015-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,22350.00,25201533391,2015-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,18423.00,25201543391,2015-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,18876.00,25201613391,2016-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,27682.00,25201623391,2016-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,18941.00,25201633391,2016-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,33140.00,25201643391,2016-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,23862.00,25201713391,2017-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,29117.00,25201723391,2017-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,29885.00,25201733391,2017-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,24299.00,25201743391,2017-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,52446.00,25201813391,2018-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,66006.00,25201823391,2018-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,66010.00,25201833391,2018-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,62105.00,25201843391,2018-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,67117.00,25201913391,2019-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,63063.00,25201923391,2019-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,55373.00,25201933391,2019-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,37284.00,25201943391,2019-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,153652.00,25202013391,2020-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,117795.00,25202023391,2020-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,32035.00,25202033391,2020-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,36735.00,25202043391,2020-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,23635.00,25202113391,2021-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,34527.00,25202123391,2021-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,48130.00,25202133391,2021-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,37322.00,25202143391,2021-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,33680.00,25202213391,2022-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,48337.00,25202223391,2022-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,50850.00,25202233391,2022-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,55903.00,25202243391,2022-02-01
LEWIS,Medical Equipment and Supplies Manufacturing,30948.00,25202313391,2023-05-01
LEWIS,Medical Equipment and Supplies Manufacturing,27476.00,25202323391,2023-08-01
LEWIS,Medical Equipment and Supplies Manufacturing,42217.00,25202333391,2023-11-01
LEWIS,Medical Equipment and Supplies Manufacturing,41522.00,25202343391,2023-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,127664.00,26201413391,2014-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,116447.00,26201423391,2014-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,74350.00,26201433391,2014-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,71606.00,26201443391,2014-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,94997.00,26201513391,2015-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,82640.00,26201523391,2015-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,54693.00,26201533391,2015-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,71329.00,26201543391,2015-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,70578.00,26201613391,2016-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,66703.00,26201623391,2016-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,85492.00,26201633391,2016-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,75175.00,26201643391,2016-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,142146.00,26201713391,2017-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,301141.00,26201723391,2017-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,-66283.00,26201733391,2017-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,276237.00,26201743391,2017-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,100301.00,26201813391,2018-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,165777.00,26201823391,2018-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,111327.00,26201833391,2018-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,105346.00,26201843391,2018-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,122386.00,26201913391,2019-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,117701.00,26201923391,2019-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,174391.00,26201933391,2019-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,114484.00,26201943391,2019-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,157399.00,26202013391,2020-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,158227.00,26202023391,2020-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,130824.00,26202033391,2020-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,103057.00,26202043391,2020-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,54276.00,26202113391,2021-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,225722.00,26202123391,2021-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,176241.00,26202133391,2021-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,128254.00,26202143391,2021-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,226067.00,26202213391,2022-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,217417.00,26202223391,2022-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,182645.00,26202233391,2022-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,166032.00,26202243391,2022-02-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,171482.00,26202313391,2023-05-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,116399.00,26202323391,2023-08-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,119502.00,26202333391,2023-11-01
LIVINGSTON,Medical Equipment and Supplies Manufacturing,88139.00,26202343391,2023-02-01
MADISON,Medical Equipment and Supplies Manufacturing,122900.00,27201413391,2014-05-01
MADISON,Medical Equipment and Supplies Manufacturing,136239.00,27201423391,2014-08-01
MADISON,Medical Equipment and Supplies Manufacturing,133078.00,27201433391,2014-11-01
MADISON,Medical Equipment and Supplies Manufacturing,121057.00,27201443391,2014-02-01
MADISON,Medical Equipment and Supplies Manufacturing,207161.00,27201513391,2015-05-01
MADISON,Medical Equipment and Supplies Manufacturing,167615.00,27201523391,2015-08-01
MADISON,Medical Equipment and Supplies Manufacturing,104178.00,27201533391,2015-11-01
MADISON,Medical Equipment and Supplies Manufacturing,178860.00,27201543391,2015-02-01
MADISON,Medical Equipment and Supplies Manufacturing,180635.00,27201613391,2016-05-01
MADISON,Medical Equipment and Supplies Manufacturing,174806.00,27201623391,2016-08-01
MADISON,Medical Equipment and Supplies Manufacturing,100234.00,27201633391,2016-11-01
MADISON,Medical Equipment and Supplies Manufacturing,192296.00,27201643391,2016-02-01
MADISON,Medical Equipment and Supplies Manufacturing,303420.00,27201713391,2017-05-01
MADISON,Medical Equipment and Supplies Manufacturing,80168.00,27201723391,2017-08-01
MADISON,Medical Equipment and Supplies Manufacturing,155725.00,27201733391,2017-11-01
MADISON,Medical Equipment and Supplies Manufacturing,159989.00,27201743391,2017-02-01
MADISON,Medical Equipment and Supplies Manufacturing,237246.00,27201813391,2018-05-01
MADISON,Medical Equipment and Supplies Manufacturing,309878.00,27201823391,2018-08-01
MADISON,Medical Equipment and Supplies Manufacturing,237610.00,27201833391,2018-11-01
MADISON,Medical Equipment and Supplies Manufacturing,157030.00,27201843391,2018-02-01
MADISON,Medical Equipment and Supplies Manufacturing,201141.00,27201913391,2019-05-01
MADISON,Medical Equipment and Supplies Manufacturing,200870.00,27201923391,2019-08-01
MADISON,Medical Equipment and Supplies Manufacturing,354053.00,27201933391,2019-11-01
MADISON,Medical Equipment and Supplies Manufacturing,245244.00,27201943391,2019-02-01
MADISON,Medical Equipment and Supplies Manufacturing,292361.00,27202013391,2020-05-01
MADISON,Medical Equipment and Supplies Manufacturing,217626.00,27202023391,2020-08-01
MADISON,Medical Equipment and Supplies Manufacturing,229834.00,27202033391,2020-11-01
MADISON,Medical Equipment and Supplies Manufacturing,250760.00,27202043391,2020-02-01
MADISON,Medical Equipment and Supplies Manufacturing,101065.00,27202113391,2021-05-01
MADISON,Medical Equipment and Supplies Manufacturing,551164.00,27202123391,2021-08-01
MADISON,Medical Equipment and Supplies Manufacturing,300595.00,27202133391,2021-11-01
MADISON,Medical Equipment and Supplies Manufacturing,284998.00,27202143391,2021-02-01
MADISON,Medical Equipment and Supplies Manufacturing,270737.00,27202213391,2022-05-01
MADISON,Medical Equipment and Supplies Manufacturing,233428.00,27202223391,2022-08-01
MADISON,Medical Equipment and Supplies Manufacturing,342645.00,27202233391,2022-11-01
MADISON,Medical Equipment and Supplies Manufacturing,654314.00,27202243391,2022-02-01
MADISON,Medical Equipment and Supplies Manufacturing,436679.00,27202313391,2023-05-01
MADISON,Medical Equipment and Supplies Manufacturing,208648.00,27202323391,2023-08-01
MADISON,Medical Equipment and Supplies Manufacturing,547143.00,27202333391,2023-11-01
MADISON,Medical Equipment and Supplies Manufacturing,296394.00,27202343391,2023-02-01
MONROE,Medical Equipment and Supplies Manufacturing,3961225.00,28201413391,2014-05-01
MONROE,Medical Equipment and Supplies Manufacturing,4192465.00,28201423391,2014-08-01
MONROE,Medical Equipment and Supplies Manufacturing,3158832.00,28201433391,2014-11-01
MONROE,Medical Equipment and Supplies Manufacturing,3696612.00,28201443391,2014-02-01
MONROE,Medical Equipment and Supplies Manufacturing,3379834.00,28201513391,2015-05-01
MONROE,Medical Equipment and Supplies Manufacturing,2977142.00,28201523391,2015-08-01
MONROE,Medical Equipment and Supplies Manufacturing,3338437.00,28201533391,2015-11-01
MONROE,Medical Equipment and Supplies Manufacturing,3550868.00,28201543391,2015-02-01
MONROE,Medical Equipment and Supplies Manufacturing,3522079.00,28201613391,2016-05-01
MONROE,Medical Equipment and Supplies Manufacturing,3973444.00,28201623391,2016-08-01
MONROE,Medical Equipment and Supplies Manufacturing,4425398.00,28201633391,2016-11-01
MONROE,Medical Equipment and Supplies Manufacturing,4304433.00,28201643391,2016-02-01
MONROE,Medical Equipment and Supplies Manufacturing,3522539.00,28201713391,2017-05-01
MONROE,Medical Equipment and Supplies Manufacturing,2737540.00,28201723391,2017-08-01
MONROE,Medical Equipment and Supplies Manufacturing,3616115.00,28201733391,2017-11-01
MONROE,Medical Equipment and Supplies Manufacturing,3204476.00,28201743391,2017-02-01
MONROE,Medical Equipment and Supplies Manufacturing,3362996.00,28201813391,2018-05-01
MONROE,Medical Equipment and Supplies Manufacturing,5180814.00,28201823391,2018-08-01
MONROE,Medical Equipment and Supplies Manufacturing,6635505.00,28201833391,2018-11-01
MONROE,Medical Equipment and Supplies Manufacturing,5776574.00,28201843391,2018-02-01
MONROE,Medical Equipment and Supplies Manufacturing,4677979.00,28201913391,2019-05-01
MONROE,Medical Equipment and Supplies Manufacturing,3999011.00,28201923391,2019-08-01
MONROE,Medical Equipment and Supplies Manufacturing,4106873.00,28201933391,2019-11-01
MONROE,Medical Equipment and Supplies Manufacturing,4825451.00,28201943391,2019-02-01
MONROE,Medical Equipment and Supplies Manufacturing,4572011.00,28202013391,2020-05-01
MONROE,Medical Equipment and Supplies Manufacturing,4550736.00,28202023391,2020-08-01
MONROE,Medical Equipment and Supplies Manufacturing,3825207.00,28202033391,2020-11-01
MONROE,Medical Equipment and Supplies Manufacturing,5008615.00,28202043391,2020-02-01
MONROE,Medical Equipment and Supplies Manufacturing,2224226.00,28202113391,2021-05-01
MONROE,Medical Equipment and Supplies Manufacturing,4149110.00,28202123391,2021-08-01
